Customer ID,Recency,Frequency,Monetary,R,F,M,RFM_Score
15005.0,2,1335,7789.63,4,4,4,12
15006.0,89,63,323.05,2,3,2,7
15008.0,116,12,360.0,2,1,2,5
15011.0,31,20,416.6,3,2,2,7
15012.0,9,127,437.58,4,4,2,10
15013.0,123,355,1641.3,2,4,3,9
15015.0,137,296,2365.02,1,4,4,9
15016.0,29,88,460.26,3,3,2,8
15018.0,3,5,111.25,4,1,1,6
15020.0,15,28,203.42,4,2,1,7
15021.0,2,246,869.01,4,4,3,11
15022.0,313,19,281.05,1,2,1,4
15023.0,5,453,5367.92,4,4,4,12
15024.0,3,216,2414.18,4,4,4,12
15025.0,204,74,636.08,1,3,2,6
15026.0,11,79,592.61,4,3,2,9
15027.0,31,56,2129.45,3,3,4,10
15028.0,4,71,530.58,4,3,2,9
15029.0,255,10,365.1,1,1,2,4
15030.0,16,26,1461.63,4,2,3,9
15031.0,30,294,2488.44,3,4,4,11
15032.0,2,73,8821.55,4,3,4,11
15034.0,22,370,4004.79,3,4,4,11
15037.0,12,48,402.51,4,3,2,9
15038.0,5,154,604.37,4,4,2,10
15039.0,4,1290,20116.99,4,4,4,12
15040.0,177,1,7.49,1,1,1,3
15041.0,80,40,113.67,2,2,1,5
15042.0,231,4,179.52,1,1,1,3
15043.0,99,49,2336.7999999999997,2,3,4,9
15044.0,15,462,8504.1,4,4,4,12
15046.0,61,200,2598.62,2,4,4,10
15048.0,4,23,98.7,4,2,1,7
15050.0,57,78,2411.7,2,3,4,9
15051.0,15,147,2543.55,4,4,4,12
15055.0,110,85,560.07,2,3,2,7
15056.0,156,7,133.45,1,1,1,3
15057.0,79,45,1766.46,2,3,4,9
15058.0,12,81,1285.04,4,3,3,10
15059.0,12,358,2185.85,4,4,4,12
15061.0,3,584,83284.38,4,4,4,12
15062.0,59,102,1597.76,2,3,3,8
15064.0,46,81,1254.41,3,3,3,9
15065.0,46,11,168.73,3,1,1,5
15067.0,49,96,2133.12,3,3,4,10
15068.0,54,117,623.49,2,4,2,8
15070.0,8,32,737.0500000000001,4,2,3,9
15071.0,22,28,473.49,3,2,2,7
15072.0,115,13,187.51999999999998,2,1,1,4
15073.0,36,105,1744.61,3,4,4,11
15074.0,65,31,817.46,2,2,3,7
15076.0,128,31,566.89,2,2,2,6
15077.0,130,32,2428.08,2,2,4,8
15078.0,4,353,8018.77,4,4,4,12
15079.0,1,98,2871.74,4,3,4,11
15080.0,63,31,546.25,2,2,2,6
15081.0,3,76,1460.92,4,3,3,10
15082.0,304,6,93.35000000000001,1,1,1,3
15084.0,15,31,965.2,4,2,3,9
15085.0,365,9,347.54,1,1,2,4
15086.0,200,11,218.53,1,1,1,3
15091.0,310,27,565.9,1,2,2,5
15092.0,98,19,318.65,2,2,2,6
15093.0,8,224,9729.09,4,4,4,12
15094.0,99,5,83.0,2,1,1,4
15095.0,56,77,1771.04,2,3,4,9
15097.0,219,41,660.27,1,2,2,5
15100.0,2,15,2018.6999999999998,4,1,4,9
15101.0,151,50,1160.41,1,3,3,7
15102.0,166,27,554.67,1,2,2,5
15105.0,66,50,795.98,2,3,3,8
15107.0,8,31,620.85,4,2,2,8
15109.0,215,20,498.15000000000003,1,2,2,5
15110.0,39,18,509.75,3,1,2,6
15111.0,8,67,1163.39,4,3,3,10
15112.0,247,7,209.4,1,1,1,3
15114.0,19,34,639.56,3,2,2,7
15115.0,368,14,191.74,1,1,1,3
15117.0,84,52,934.19,2,3,3,8
15122.0,58,146,2863.69,2,4,4,10
15123.0,57,77,2456.86,2,3,4,9
15124.0,112,16,266.63,2,1,1,4
15125.0,115,113,5496.39,2,4,4,10
15126.0,172,25,449.49,1,2,2,5
15127.0,155,12,304.97,1,1,1,3
15128.0,66,21,312.68,2,2,2,6
15129.0,21,123,3412.78,3,4,4,11
15131.0,30,7,80.28,3,1,1,5
15133.0,18,20,824.48,4,2,3,9
15134.0,17,12,208.3,4,1,1,6
15135.0,192,11,166.63,1,1,1,3
15137.0,156,34,823.4,1,2,3,6
15138.0,29,31,502.52,3,2,2,7
15140.0,78,32,889.44,2,2,3,7
15141.0,93,80,1388.47,2,3,3,8
15142.0,46,116,2121.18,3,4,4,11
15143.0,68,17,304.18,2,1,1,4
15144.0,15,132,5579.87,4,4,4,12
15149.0,212,46,1033.81,1,3,3,7
15150.0,92,232,3686.61,2,4,4,10
15151.0,59,57,2085.61,2,3,4,9
15152.0,337,29,518.14,1,2,2,5
15154.0,114,103,1091.99,2,4,3,9
15155.0,19,24,383.96999999999997,3,2,2,7
15157.0,205,27,718.04,1,2,3,6
15158.0,37,4,204.62,3,1,1,5
15159.0,31,100,3475.7200000000003,3,3,4,10
15160.0,10,19,431.11,4,2,2,8
15161.0,24,33,119.92,3,2,1,6
15162.0,367,12,312.9,1,1,2,4
15164.0,25,258,1225.8700000000001,3,4,3,10
15165.0,9,27,487.75,4,2,2,8
15166.0,103,12,167.16,2,1,1,4
15167.0,43,272,1496.67,3,4,3,10
15169.0,18,59,569.22,4,3,2,9
15170.0,42,4,81.15,3,1,1,5
15173.0,16,86,1494.6,4,3,3,10
15174.0,46,23,345.71,3,2,2,7
15176.0,303,52,988.04,1,3,3,7
15177.0,61,26,948.93,2,2,3,7
15179.0,28,221,5284.97,3,4,4,11
15180.0,3,52,816.9300000000001,4,3,3,10
15181.0,56,4,510.72,2,1,2,5
15182.0,21,96,2376.1020000000003,3,3,4,10
15183.0,183,38,639.93,1,2,2,5
15184.0,23,22,283.19,3,2,1,6
15186.0,110,33,991.7900000000001,2,2,3,7
15188.0,361,23,310.43,1,2,2,5
15189.0,17,29,1298.99,4,2,3,9
15190.0,70,40,834.4399999999999,2,2,3,7
15191.0,99,35,588.05,2,2,2,6
15192.0,1,55,937.07,4,3,3,10
15194.0,4,182,4811.16,4,4,4,12
15196.0,68,43,316.25,2,2,2,6
15197.0,30,27,797.9,3,2,3,8
15198.0,44,21,377.71,3,2,2,7
15199.0,10,38,1853.7,4,2,4,10
15200.0,130,30,549.05,2,2,2,6
15201.0,75,31,606.4100000000001,2,2,2,6
15202.0,56,3,6001.49,2,1,4,7
15203.0,26,201,2572.38,3,4,4,11
15207.0,52,24,683.9200000000001,3,2,2,7
15208.0,59,6,100.4,2,1,1,4
15209.0,366,13,178.98000000000002,1,1,1,3
15210.0,14,47,845.01,4,3,3,10
15211.0,1,23,383.07,4,2,2,8
15212.0,12,5,106.47999999999999,4,1,1,6
15215.0,29,78,1687.49,3,3,3,9
15216.0,254,22,389.49,1,2,2,5
15217.0,199,28,426.24,1,2,2,5
15218.0,25,235,5759.68,3,4,4,11
15219.0,284,17,379.7,1,1,2,4
15221.0,2,29,2062.2000000000003,4,2,4,10
15222.0,108,133,2965.91,2,4,4,10
15223.0,245,14,662.2,1,1,2,4
15224.0,148,21,549.28,1,2,2,5
15227.0,32,62,1269.0900000000001,3,3,3,9
15228.0,64,109,2193.56,2,4,4,10
15229.0,222,9,160.5,1,1,1,3
15231.0,257,14,250.26,1,1,1,3
15233.0,37,1,59.400000000000006,3,1,1,5
15235.0,5,44,690.3000000000001,4,2,2,8
15240.0,10,146,2753.41,4,4,4,12
15241.0,66,74,1293.72,2,3,3,8
15242.0,58,4,302.04,2,1,1,4
15243.0,71,39,610.6,2,2,2,6
15244.0,302,14,280.51,1,1,1,3
15245.0,38,59,2095.0,3,3,4,10
15246.0,191,18,266.25,1,1,1,3
15247.0,113,11,620.06,2,1,2,5
15248.0,47,106,1893.93,3,4,4,11
15249.0,66,152,2577.54,2,4,4,10
15250.0,276,3,60.0,1,1,1,3
15251.0,50,119,9839.55,3,4,4,11
15252.0,57,74,1362.63,2,3,3,8
15253.0,39,63,1136.89,3,3,3,9
15254.0,182,49,787.99,1,3,3,7
15255.0,32,142,2838.57,3,4,4,11
15256.0,197,4,71.95,1,1,1,3
15257.0,50,5,368.75,3,1,2,6
15259.0,148,57,1182.3799999999999,1,3,3,7
15260.0,8,321,7377.46,4,4,4,12
15261.0,17,73,1253.18,4,3,3,10
15262.0,16,16,239.87,4,1,1,6
15264.0,166,32,454.66,1,2,2,5
15265.0,240,111,1839.52,1,4,4,9
15266.0,15,39,732.91,4,2,3,9
15268.0,114,22,961.9000000000001,2,2,3,7
15269.0,16,33,816.56,4,2,3,9
15270.0,36,127,6145.37,3,4,4,11
15271.0,1,350,2202.4700000000003,4,4,4,12
15272.0,86,244,1363.54,2,4,3,9
15273.0,235,1,228.96,1,1,1,3
15276.0,30,138,514.22,3,4,2,9
15277.0,61,14,220.44,2,1,1,4
15278.0,197,29,496.15999999999997,1,2,2,5
15279.0,16,75,1290.03,4,3,3,10
15280.0,124,45,293.09999999999997,2,3,1,6
15281.0,14,383,6211.42,4,4,4,12
15282.0,206,27,348.59,1,2,2,5
15283.0,26,9,148.33,3,1,1,5
15284.0,136,1,24.75,2,1,1,4
15285.0,43,6,94.92,3,1,1,5
15287.0,15,16,369.34000000000003,4,1,2,7
15288.0,1,93,1576.6100000000001,4,3,3,10
15289.0,94,39,653.3100000000001,2,2,2,6
15290.0,29,88,2553.06,3,3,4,10
15291.0,9,143,9178.26,4,4,4,12
15293.0,301,19,247.5,1,2,1,4
15294.0,46,15,233.35,3,1,1,5
15295.0,290,53,217.23999999999998,1,3,1,5
15296.0,56,341,6669.97,2,4,4,10
15298.0,2,250,4659.47,4,4,4,12
15299.0,8,6,3484.5299999999997,4,1,4,9
15301.0,4,137,2533.09,4,4,4,12
15302.0,366,15,308.0,1,1,2,4
15303.0,201,38,650.16,1,2,2,5
15304.0,4,6,225.15,4,1,1,6
15305.0,191,5,93.6,1,1,1,3
15306.0,136,104,2310.38,2,4,4,10
15309.0,246,54,797.96,1,3,3,7
15310.0,114,45,1634.64,2,3,3,8
15311.0,1,2055,56003.26,4,4,4,12
15312.0,19,116,2005.3400000000001,3,4,4,11
15314.0,49,26,492.47999999999996,3,2,2,7
15317.0,313,5,129.75,1,1,1,3
15321.0,73,214,3961.42,2,4,4,10
15322.0,112,41,711.18,2,2,3,7
15323.0,198,29,434.6,1,2,2,5
15324.0,337,8,140.22000000000003,1,1,1,3
15325.0,31,176,1439.72,3,4,3,10
15326.0,245,100,1388.81,1,3,3,7
15328.0,43,8,107.24,3,1,1,5
15329.0,10,98,1934.63,4,3,4,11
15331.0,135,44,767.91,2,2,3,7
15332.0,2,154,4892.68,4,4,4,12
15336.0,37,15,240.5,3,1,1,5
15337.0,47,21,373.02,3,2,2,7
15338.0,313,60,283.43,1,3,1,5
15339.0,57,138,1253.77,2,4,3,9
15340.0,197,7,105.5,1,1,1,3
15341.0,85,7,382.2,2,1,2,5
15346.0,61,20,343.7,2,2,2,6
15347.0,2,36,1162.0,4,2,3,9
15350.0,9,30,547.6,4,2,2,8
15351.0,5,147,1778.18,4,4,4,12
15352.0,184,37,114.95,1,2,1,4
15353.0,3,324,2398.93,4,4,4,12
15354.0,239,3,284.4,1,1,1,3
15356.0,4,236,698.45,4,4,2,10
15358.0,1,579,8703.210000000001,4,4,4,12
15359.0,298,16,181.35,1,1,1,3
15361.0,162,3,270.15000000000003,1,1,1,3
15362.0,84,40,613.08,2,2,2,6
15363.0,8,35,678.11,4,2,2,8
15365.0,39,104,2242.81,3,4,4,11
15366.0,45,94,1786.57,3,3,4,10
15367.0,54,184,3203.74,2,4,4,10
15368.0,30,4,275.8,3,1,1,5
15369.0,128,59,6251.26,2,3,4,9
15370.0,46,50,1352.96,3,3,3,9
15371.0,298,1,59.400000000000006,1,1,1,3
15372.0,86,30,4009.66,2,2,4,8
15373.0,7,69,1005.48,4,3,3,10
15374.0,260,7,139.32,1,1,1,3
15375.0,326,6,60.959999999999994,1,1,1,3
15377.0,18,21,1211.75,4,2,3,9
15378.0,98,12,246.5,2,1,1,4
15379.0,36,69,1174.55,3,3,3,9
15380.0,1,17,1788.8,4,1,4,9
15381.0,59,16,1293.72,2,1,3,6
15382.0,10,330,7777.84,4,4,4,12
15384.0,17,77,1385.38,4,3,3,10
15385.0,28,9,625.2,3,1,2,6
15387.0,128,20,468.65,2,2,2,6
15389.0,36,5,2233.8,3,1,4,8
15390.0,32,77,1216.66,3,3,3,9
15391.0,220,12,289.87,1,1,1,3
15392.0,10,60,1376.0900000000001,4,3,3,10
15393.0,203,32,659.48,1,2,2,5
15394.0,31,142,3103.26,3,4,4,11
15396.0,219,2,508.20000000000005,1,1,2,4
15400.0,56,15,586.1,2,1,2,5
15401.0,88,14,216.95000000000002,2,1,1,4
15402.0,23,89,1203.77,3,3,3,9
15403.0,127,8,170.88,2,1,1,4
15404.0,11,16,257.06,4,1,1,6
15405.0,212,22,310.74,1,2,2,5
15406.0,89,69,465.15999999999997,2,3,2,7
15409.0,357,9,131.25,1,1,1,3
15410.0,204,40,1234.88,1,2,3,6
15413.0,327,25,6798.72,1,2,4,7
15416.0,114,36,588.5,2,2,2,6
15418.0,61,69,452.32,2,3,2,7
15420.0,70,56,743.0,2,3,3,8
15421.0,21,263,2854.98,3,4,4,11
15422.0,15,114,1522.27,4,4,3,11
15423.0,217,12,223.39,1,1,1,3
15424.0,99,16,214.44,2,1,1,4
15425.0,36,144,1944.57,3,4,4,11
15426.0,5,242,1168.0,4,4,3,11
15428.0,23,38,668.97,3,2,2,7
15430.0,103,36,954.75,2,2,3,7
15431.0,138,2,153.24,1,1,1,3
15432.0,177,6,149.57,1,1,1,3
15434.0,10,79,1525.5800000000002,4,3,3,10
15437.0,276,12,193.29000000000002,1,1,1,3
15439.0,40,57,1269.05,3,3,3,9
15441.0,32,57,1254.21,3,3,3,9
15443.0,110,264,1939.02,2,4,4,10
15445.0,226,9,171.0,1,1,1,3
15446.0,12,114,406.95,4,4,2,10
15447.0,163,20,337.71000000000004,1,2,2,5
15448.0,310,21,294.17,1,2,1,4
15451.0,70,63,233.21,2,3,1,6
15452.0,26,144,1260.38,3,4,3,10
15454.0,254,16,128.59,1,1,1,3
15455.0,233,2,38.25,1,1,1,3
15456.0,39,170,1672.05,3,4,3,10
15458.0,38,6,208.79999999999998,3,1,1,5
15459.0,53,7,202.82999999999998,3,1,1,5
15461.0,96,2,429.7,2,1,2,5
15462.0,81,30,502.45,2,2,2,6
15465.0,5,166,5301.03,4,4,4,12
15466.0,25,208,1236.48,3,4,3,10
15468.0,28,56,962.97,3,3,3,9
15469.0,74,19,335.7,2,2,2,6
15470.0,211,4,63.419999999999995,1,1,1,3
15471.0,16,85,847.0799999999999,4,3,3,10
15473.0,80,3,274.8,2,1,1,4
15474.0,231,20,163.1,1,2,1,4
15476.0,16,79,2209.98,4,3,4,11
15477.0,285,2,368.4,1,1,2,4
15478.0,211,25,583.56,1,2,2,5
15479.0,369,9,147.4,1,1,1,3
15480.0,101,170,5373.5,2,4,4,10
15481.0,37,38,1993.34,3,2,4,9
15482.0,22,51,3537.6,3,3,4,10
15483.0,21,202,628.39,3,4,2,9
15484.0,176,53,1061.69,1,3,3,7
15485.0,9,75,3196.51,4,3,4,11
15486.0,163,1,102.0,1,1,1,3
15487.0,315,14,231.32,1,1,1,3
15488.0,92,9,340.6,2,1,2,5
15489.0,36,64,1285.3300000000002,3,3,3,9
15490.0,66,28,217.6,2,2,1,5
15493.0,25,353,2313.18,3,4,4,11
15494.0,114,254,2480.82,2,4,4,10
15495.0,15,20,246.5,4,2,1,7
15496.0,267,22,146.14000000000001,1,2,1,4
15497.0,18,106,7395.19,4,4,4,12
15498.0,2,459,12723.18,4,4,4,12
15499.0,359,42,161.6,1,2,1,4
15501.0,40,70,402.5,3,3,2,8
15502.0,4,148,3608.54,4,4,4,12
15503.0,362,53,120.06,1,3,1,5
15504.0,156,56,371.02,1,3,2,6
15506.0,17,114,1060.77,4,4,3,11
15509.0,16,29,166.51,4,2,1,7
15512.0,26,25,210.58,3,2,1,6
15513.0,1,254,12992.33,4,4,4,12
15514.0,15,162,2459.09,4,4,4,12
15515.0,23,7,171.81,3,1,1,5
15518.0,15,241,2276.4900000000002,4,4,4,12
15519.0,19,37,344.61,3,2,2,7
15521.0,36,220,4106.49,3,4,4,11
15523.0,24,204,16947.98,3,4,4,11
15524.0,242,8,151.4,1,1,1,3
15525.0,9,81,469.78,4,3,2,9
15527.0,30,168,3145.86,3,4,4,11
15529.0,2,138,1116.72,4,4,3,11
15530.0,148,35,311.37,1,2,2,5
15532.0,12,371,2190.9700000000003,4,4,4,12
15534.0,361,8,162.25,1,1,1,3
15535.0,40,59,551.42,3,3,2,8
15536.0,45,16,259.09,3,1,1,5
15538.0,173,14,3358.3999999999996,1,1,4,6
15540.0,11,16,247.38,4,1,1,6
15542.0,148,252,918.45,1,4,3,8
15543.0,95,30,114.98,2,2,1,5
15544.0,8,298,4615.72,4,4,4,12
15545.0,7,31,135.32999999999998,4,2,1,7
15546.0,242,12,1079.1000000000001,1,1,3,5
15547.0,12,656,5199.55,4,4,4,12
15548.0,231,23,158.09,1,2,1,4
15549.0,57,47,652.7,2,3,2,7
15550.0,14,179,1643.17,4,4,3,11
15551.0,30,122,1274.02,3,4,3,10
15552.0,259,13,162.4,1,1,1,3
15555.0,1,782,7307.18,4,4,4,12
15558.0,275,25,214.13,1,2,1,4
15559.0,204,62,1109.4,1,3,3,7
15560.0,33,10,153.52,3,1,1,5
15561.0,19,65,1133.8,3,3,3,9
15562.0,60,33,538.83,2,2,2,6
15563.0,150,146,1466.56,1,4,3,8
15564.0,99,4,70.74000000000001,2,1,1,4
15566.0,28,12,227.87,3,1,1,5
15569.0,26,111,2210.64,3,4,4,11
15570.0,5,463,5145.52,4,4,4,12
15571.0,22,578,3401.2,3,4,4,11
15572.0,16,141,1515.81,4,4,3,11
15573.0,254,116,599.73,1,4,2,7
15574.0,8,205,816.4499999999999,4,4,3,11
15575.0,255,3,30.1,1,1,1,3
15577.0,359,21,139.1,1,2,1,4
15579.0,19,120,953.9,3,4,3,10
15580.0,12,229,1381.19,4,4,3,11
15581.0,2,568,4114.62,4,4,4,12
15583.0,12,46,107.86,4,3,1,8
15584.0,35,101,552.39,3,3,2,8
15586.0,228,38,1139.1,1,2,3,6
15587.0,28,5,608.4000000000001,3,1,2,6
15588.0,313,4,579.6,1,1,2,4
15590.0,18,87,1496.6,4,3,3,10
15591.0,218,7,217.9,1,1,1,3
15595.0,123,4,357.6,2,1,2,5
15596.0,1,99,1723.45,4,3,4,11
15597.0,211,15,238.8,1,1,1,3
15598.0,63,22,307.34,2,2,1,5
15599.0,81,31,488.32,2,2,2,6
15600.0,64,71,1199.31,2,3,3,8
15601.0,8,462,8183.56,4,4,4,12
15602.0,4,82,1932.64,4,3,4,11
15603.0,284,2,40.0,1,1,1,3
15605.0,9,44,738.57,4,2,3,9
15606.0,26,68,2310.83,3,3,4,10
15607.0,179,96,1604.21,1,3,3,7
15608.0,51,45,692.3,3,3,2,8
15611.0,19,51,1405.83,3,3,3,9
15613.0,246,27,433.71999999999997,1,2,2,5
15614.0,73,81,3147.36,2,3,4,9
15615.0,26,478,10974.23,3,4,4,11
15616.0,74,13,317.11,2,1,2,5
15617.0,32,42,828.5500000000001,3,2,3,8
15620.0,45,29,389.18,3,2,2,7
15622.0,63,241,4143.05,2,4,4,10
15623.0,29,89,2136.02,3,3,4,10
15625.0,12,107,1702.1399999999999,4,4,3,11
15626.0,57,31,391.72,2,2,2,6
15627.0,93,24,566.9,2,2,2,6
15628.0,2,163,2782.02,4,4,4,12
15629.0,86,77,2240.9,2,3,4,9
15630.0,280,20,295.05,1,2,1,4
15631.0,278,39,596.67,1,2,2,5
15633.0,145,177,4352.46,1,4,4,9
15634.0,19,19,311.1,3,2,2,7
15635.0,31,2,100.35,3,1,1,5
15636.0,73,32,719.82,2,2,3,7
15637.0,49,26,574.23,3,2,2,7
15638.0,14,25,2265.2,4,2,4,10
15639.0,87,44,639.76,2,2,2,6
15640.0,8,281,11441.92,4,4,4,12
15641.0,32,192,3458.35,3,4,4,11
15642.0,365,6,105.78000000000002,1,1,1,3
15645.0,50,16,443.16,3,1,2,6
15646.0,8,50,526.97,4,3,2,9
15647.0,51,11,169.0,3,1,1,5
15649.0,3,10,1354.35,4,1,3,8
15650.0,157,36,553.88,1,2,2,5
15651.0,56,28,612.76,2,2,2,6
15652.0,23,83,1082.6,3,3,3,9
15658.0,8,68,1399.3700000000001,4,3,3,10
15659.0,22,10,226.04,3,1,1,5
15660.0,1,71,1212.13,4,3,3,10
15661.0,15,39,906.15,4,2,3,9
15662.0,297,12,283.73,1,1,1,3
15664.0,85,53,867.6,2,3,3,8
15665.0,47,172,1773.11,3,4,4,11
15666.0,108,67,632.9399999999999,2,3,2,7
15670.0,192,7,152.15,1,1,1,3
15672.0,361,3,45.300000000000004,1,1,1,3
15673.0,87,132,3533.77,2,4,4,10
15674.0,53,237,4501.63,3,4,4,11
15675.0,40,14,218.35,3,1,1,5
15677.0,57,39,648.4,2,2,2,6
15678.0,31,85,1541.19,3,3,3,9
15680.0,2,188,3173.9,4,4,4,12
15681.0,15,35,1563.54,4,2,3,9
15682.0,235,25,318.24,1,2,2,5
15683.0,109,16,330.79,2,1,2,5
15684.0,183,11,173.95,1,1,1,3
15685.0,86,17,55.980000000000004,2,1,1,4
15686.0,56,1,90.0,2,1,1,4
15688.0,54,27,190.57,2,2,1,5
15689.0,253,15,266.93,1,1,1,3
15691.0,30,12,434.5,3,1,2,6
15693.0,295,1,37.5,1,1,1,3
15694.0,1,77,4331.41,4,3,4,11
15695.0,233,37,721.06,1,2,3,6
15696.0,59,53,1170.1100000000001,2,3,3,8
15697.0,325,14,246.75,1,1,1,3
15698.0,260,2,46.2,1,1,1,3
15702.0,112,30,140.39000000000001,2,2,1,5
15704.0,138,90,1524.3400000000001,1,3,3,7
15708.0,5,107,1014.48,4,4,3,11
15709.0,225,21,194.6,1,2,1,4
15710.0,53,110,898.87,3,4,3,10
15711.0,192,25,420.25,1,2,2,5
15712.0,15,113,2400.05,4,4,4,12
15713.0,2,42,654.09,4,2,2,8
15714.0,89,14,453.93,2,1,2,5
15715.0,191,38,658.02,1,2,2,5
15716.0,5,208,1938.0,4,4,4,12
15717.0,57,17,456.70000000000005,2,1,2,5
15718.0,176,18,293.79,1,1,1,3
15719.0,17,843,5177.45,4,4,4,12
15720.0,186,27,143.19,1,2,1,4
15722.0,81,112,3035.54,2,4,4,10
15723.0,47,88,744.55,3,3,3,9
15724.0,36,6,92.6,3,1,1,5
15726.0,26,23,321.91,3,2,2,7
15727.0,23,392,4266.55,3,4,4,11
15728.0,15,12,544.6,4,1,2,7
15729.0,36,6,107.55000000000001,3,1,1,5
15730.0,17,41,605.7,4,2,2,8
15731.0,189,8,125.3,1,1,1,3
15732.0,8,90,1387.95,4,3,3,10
15734.0,72,17,923.85,2,1,3,6
15735.0,57,19,327.68,2,2,2,6
15736.0,71,103,1815.72,2,4,4,10
15738.0,8,323,8560.550000000001,4,4,4,12
15741.0,94,12,208.62,2,1,1,4
15742.0,255,41,156.87,1,2,1,4
15747.0,11,127,1588.57,4,4,3,11
15748.0,85,16,465.45000000000005,2,1,2,5
15750.0,2,357,4331.711,4,4,4,12
15751.0,96,130,1380.44,2,4,3,9
15752.0,8,199,1570.16,4,4,3,11
15754.0,129,103,2579.04,2,4,4,10
15755.0,15,230,3628.87,4,4,4,12
15757.0,22,148,2225.94,3,4,4,11
15759.0,147,10,577.8900000000001,1,1,2,4
15760.0,266,2,13916.34,1,1,4,6
15761.0,78,5,143.05,2,1,1,4
15764.0,70,69,1223.1100000000001,2,3,3,8
15765.0,302,25,370.63,1,2,2,5
15766.0,92,15,516.0,2,1,2,5
15768.0,112,1211,14979.26,2,4,4,10
15769.0,7,94,32451.6,4,3,4,11
15770.0,248,18,321.45,1,1,2,4
15771.0,240,28,1006.54,1,2,3,6
15772.0,54,16,280.88,2,1,1,4
15773.0,45,37,138.84,3,2,1,6
15774.0,54,88,1059.14,2,3,3,8
15775.0,267,2,45.6,1,1,1,3
15777.0,32,18,715.5,3,1,3,7
15778.0,67,17,307.95,2,1,1,4
15779.0,99,8,124.08000000000001,2,1,1,4
15782.0,66,18,1399.36,2,1,3,6
15784.0,103,43,848.3299999999999,2,2,3,7
15785.0,15,142,3640.96,4,4,4,12
15786.0,53,199,3582.62,3,4,4,11
15788.0,144,14,221.82999999999998,1,1,1,3
15789.0,67,113,1610.71,2,4,3,9
15791.0,165,92,1995.65,1,3,4,8
15792.0,35,57,933.84,3,3,3,9
15793.0,14,18,1433.96,4,1,3,8
15794.0,372,15,777.0,1,1,3,5
15795.0,66,89,1369.8600000000001,2,3,3,8
15796.0,10,162,2464.27,4,4,4,12
15797.0,217,4,613.6800000000001,1,1,2,4
15798.0,128,83,1535.37,2,3,3,8
15799.0,54,57,540.15,2,3,2,7
15800.0,89,125,543.5,2,4,2,8
15803.0,81,43,1513.84,2,2,3,7
15805.0,21,230,4660.75,3,4,4,11
15807.0,44,40,913.62,3,2,3,8
15808.0,5,650,14674.960000000001,4,4,4,12
15809.0,95,23,758.67,2,2,3,7
15810.0,22,77,1607.06,3,3,3,9
15811.0,1,177,1671.9,4,4,3,11
15812.0,71,84,3400.33,2,3,4,9
15814.0,29,26,689.11,3,2,2,7
15816.0,178,11,144.14999999999998,1,1,1,3
15817.0,56,152,2766.4,2,4,4,10
15818.0,224,11,340.5,1,1,2,4
15819.0,67,137,2029.34,2,4,4,10
15822.0,129,32,954.59,2,2,3,7
15823.0,8,155,3882.17,4,4,4,12
15824.0,89,26,890.94,2,2,3,7
15826.0,204,51,943.97,1,3,3,7
15827.0,8,116,1957.98,4,4,4,12
15828.0,11,74,1108.82,4,3,3,10
15833.0,373,5,80.4,1,1,1,3
15834.0,12,105,1539.24,4,4,3,11
15837.0,121,28,385.03000000000003,2,2,2,6
15838.0,3,42,40519.92,4,2,4,10
15841.0,22,45,1518.35,3,3,3,9
15842.0,29,25,548.8,3,2,2,7
15845.0,172,36,714.51,1,2,3,6
15846.0,21,29,107.01,3,2,1,6
15847.0,64,26,433.3,2,2,2,6
15848.0,257,35,139.94,1,2,1,4
15850.0,12,237,819.87,4,4,3,11
15851.0,162,8,109.73,1,1,1,3
15852.0,162,11,96.55,1,1,1,3
15854.0,12,118,2609.16,4,4,4,12
15855.0,112,15,340.48,2,1,2,5
15856.0,1,516,17832.77,4,4,4,12
15857.0,66,10,273.48,2,1,1,4
15858.0,3,292,2521.52,4,4,4,12
15859.0,68,22,438.46,2,2,2,6
15860.0,4,226,1528.0,4,4,3,11
15861.0,92,252,1236.43,2,4,3,9
15862.0,9,434,2095.41,4,4,4,12
15863.0,253,61,289.86,1,3,1,5
15864.0,17,3,244.44000000000003,4,1,1,6
15865.0,49,87,1353.79,3,3,3,9
15867.0,5,598,5251.31,4,4,4,12
15868.0,219,4,94.53,1,1,1,3
15869.0,262,20,174.02,1,2,1,4
15870.0,32,71,508.52,3,3,2,8
15871.0,73,5,33.099999999999994,2,1,1,4
15872.0,14,87,434.75,4,3,2,9
15873.0,135,6,313.91999999999996,2,1,2,5
15874.0,23,222,6878.88,3,4,4,11
15875.0,282,25,111.72,1,2,1,4
15876.0,45,11,1449.1399999999999,3,1,3,7
15878.0,197,51,330.77,1,3,2,6
15879.0,40,183,1157.3,3,4,3,10
15880.0,5,105,343.28000000000003,4,4,2,10
15882.0,4,52,979.62,4,3,3,10
15884.0,68,15,249.70000000000002,2,1,1,4
15885.0,19,97,1572.47,3,3,3,9
15886.0,52,50,871.78,3,3,3,9
15887.0,42,37,1027.15,3,2,3,8
15888.0,36,27,260.85,3,2,1,6
15889.0,5,306,1359.41,4,4,3,11
15890.0,30,10,535.65,3,1,2,6
15892.0,305,38,128.2,1,2,1,4
15893.0,117,1,305.28000000000003,2,1,1,4
15894.0,5,38,156.74,4,2,1,7
15898.0,3,611,4207.43,4,4,4,12
15899.0,4,4,56.25,4,1,1,6
